,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,OTHER_INVTYPE_COUNT,NULL_INVTYPE_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,NULL_VEH_COUNT,PEDESTRIAN,Season,Weekday,Hour
3689,141413547,Fatal,Automobile,Not Recorded,-8831111.6823261,5430702.24819028,43.775088,-79.331226,2014-01-26 13:10:00,Winter,2014,1,January,Sunday,13,13:00 to 13:59,Major Arterial,<Null>,Traffic Signal,Snow,Daylight,Loose Snow,Rear End,North York,Pleasant View (46),46,Intersection,4,1,0,3,0,0,2,0,2,0,0,0,0,2,0,0,0,0,Winter,6,13
3690,141513588,Fatal,"Pedestrian, Automobile",Not Recorded,-8823968.97851884,5420474.17856826,43.708708,-79.267062,2014-02-12 01:27:00,Winter,2014,2,February,Wednesday,1,01:00 to 01:59,Minor Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,2,1
3691,141518658,Fatal,"Pedestrian, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8825980.18775901,5420849.017876,43.711142,-79.285129,2014-02-12 20:17:00,Winter,2014,2,February,Wednesday,20,20:00 to 20:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Ice,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,2,20
3692,141603063,Fatal,Automobile,Aggressive and Distracted Driving Collision,-8833298.55372274,5427598.11397231,43.75495,-79.350871,2014-02-26 16:46:00,Winter,2014,2,February,Wednesday,16,16:00 to 16:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Turning Movement,North York,Banbury-Don Mills (42),42,Intersection,4,1,0,1,2,0,3,0,1,0,0,0,0,2,0,0,1,0,Winter,2,16
3693,141649049,Fatal,Automobile,Not Recorded,-8850913.97258485,5412559.29081091,43.65729,-79.509113,2014-03-06 07:35:00,Winter,2014,3,March,Thursday,7,07:00 to 07:59,Collector,<Null>,No Control,Snow,Daylight,Slush,SMV Other,Etobicoke York,Kingsway South (15),15,Intersection,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Winter,3,7
3694,141945030,Fatal,"Pedestrian, Automobile",Not Recorded,-8838751.98425721,5411828.60864487,43.652541,-79.39986,2014-04-23 17:55:00,Spring,2014,4,April,Wednesday,17,17:00 to 17:59,Major Arterial,<Null>,No Control,Clear,"Daylight, artificial",Dry,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Spring,2,17
3695,142041479,Fatal,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8859203.15582779,5413047.67535575,43.66046400000001,-79.58357600000002,2014-05-08 21:08:00,Spring,2014,5,May,Thursday,21,21:00 to 21:59,Minor Arterial,<Null>,No Control,Clear,"Dusk, artificial",Dry,Turning Movement,Etobicoke York,Eringate-Centennial-West Deane (11),11,Mid-Block,2,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,Spring,3,21
3696,142049204,Fatal,"Pedestrian, Automobile",Not Recorded,-8838893.80528848,5411785.68344162,43.652262,-79.401134,2014-05-10 02:33:00,Spring,2014,5,May,Saturday,2,02:00 to 02:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Intersection,4,1,0,0,3,0,2,1,1,0,0,0,0,2,0,0,0,1,Spring,5,2
3697,142120007,Fatal,Automobile,Not Recorded,-8859598.00606163,5419014.54473457,43.699229,-79.58712299999998,2014-05-21 06:10:00,Spring,2014,5,May,Wednesday,6,06:00 to 06:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Rear End,Etobicoke York,West Humber-Clairville (1),1,Intersection,6,1,0,3,2,0,6,0,0,0,0,0,0,6,0,0,0,0,Spring,2,6
3698,142211983,Fatal,"Pedestrian, Automobile",Not Recorded,-8838484.37220134,5428875.21737009,43.763236,-79.397456,2014-06-03 12:50:00,Spring,2014,6,June,Tuesday,12,12:00 to 12:59,Local,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Willowdale East (51),51,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Spring,1,12
3699,142300273,Fatal,Motorcycle,Not Recorded,-8834074.89585153,5415302.5187348,43.675116,-79.357845,2014-06-16 08:27:00,Spring,2014,6,June,Monday,8,08:00 to 08:59,Minor Arterial,<Null>,No Control,Rain,Daylight,Wet,SMV Other,Toronto and East York,North Riverdale (68),68,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Spring,0,8
3700,142454660,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8831055.57730274,5435178.24628839,43.804114,-79.330722,2014-07-08 10:24:00,Summer,2014,7,July,Tuesday,10,10:00 to 10:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Scarborough,Steeles (116),116,Intersection,4,1,1,1,1,0,2,0,2,0,0,0,0,1,0,1,0,0,Summer,1,10
3701,142471584,Fatal,"Pedestrian, Automobile",Not Recorded,-8844623.19684063,5412493.59013436,43.656863,-79.452602,2014-07-10 19:09:00,Summer,2014,7,July,Thursday,19,19:00 to 19:59,Minor Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,High Park North (88),88,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,3,19
3702,142510103,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8835218.81493892,5419868.52339173,43.704775,-79.368121,2014-07-16 16:15:00,Summer,2014,7,July,Wednesday,16,16:00 to 16:59,Collector,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Leaside-Bennington (56),56,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,2,16
3703,142586405,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8863019.85588913,5424528.61049379,43.73503,-79.617862,2014-07-28 05:53:00,Summer,2014,7,July,Monday,5,05:00 to 05:59,Major Arterial,At Intersection,Traffic Signal,Rain,"Dawn, artificial",Wet,Pedestrian Collisions,Etobicoke York,West Humber-Clairville (1),1,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Summer,0,5
3704,142588079,Fatal,Automobile,Aggressive and Distracted Driving Collision,-8839847.5906856,5431620.98747609,43.781047,-79.409702,2014-07-28 12:00:00,Summer,2014,7,July,Monday,12,12:00 to 12:59,Major Arterial,<Null>,Stop Sign,Clear,Daylight,Dry,Turning Movement,North York,Willowdale East (51),51,Intersection,4,1,0,3,0,0,2,0,2,0,0,0,0,2,0,0,0,0,Summer,0,12
3705,142655086,Fatal,"Pedestrian, Automobile","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8840624.71205083,5432135.05272775,43.784381,-79.41668299999998,2014-08-07 16:18:00,Summer,2014,8,August,Thursday,16,16:00 to 16:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Newtonbrook East (50),50,Intersection,5,1,1,1,2,0,2,1,2,0,0,0,0,1,0,0,1,1,Summer,3,16
3706,142657110,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8844548.39014282,5415437.65445913,43.675994,-79.45193,2014-08-07 22:14:00,Summer,2014,8,August,Thursday,22,22:00 to 22:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Corso Italia-Davenport (92),92,Mid-Block,3,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,Summer,3,22
3707,142723300,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8827293.20115292,5419479.09563009,43.702246,-79.296924,2014-08-17 23:06:00,Summer,2014,8,August,Sunday,23,23:00 to 23:59,Minor Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,O'Connor-Parkview (54),54,Intersection,3,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,Summer,6,23
3708,142723818,Fatal,"Pedestrian, Automobile",Not Recorded,-8834565.70348644,5412373.88377959,43.656085,-79.36225400000002,2014-08-18 01:25:00,Summer,2014,8,August,Monday,1,01:00 to 01:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Moss Park (73),73,Intersection,3,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,Summer,0,1
3709,142740894,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8827868.16632286,5422732.684951998,43.723372,-79.302089,2014-08-20 16:39:00,Summer,2014,8,August,Wednesday,16,16:00 to 16:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Clairlea-Birchmount (120),120,Intersection,3,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,Summer,2,16
3710,142879736,Fatal,"Pedestrian, Truck",Not Recorded,-8836525.92839982,5412266.48788147,43.655387,-79.379863,2014-09-10 06:20:00,Summer,2014,9,September,Wednesday,6,06:00 to 06:59,Laneway,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Church-Yonge Corridor (75),75,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Summer,2,6
3711,142937129,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8838410.56737895,5417212.6102512,43.687525,-79.396793,2014-09-18 20:01:00,Summer,2014,9,September,Thursday,20,20:00 to 20:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Yonge-St.Clair (97),97,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Summer,3,20
3712,142962876,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8842631.57983085,5409507.0875705015,43.63745,-79.434711,2014-09-22 20:59:00,Summer,2014,9,September,Monday,20,20:00 to 20:59,Major Arterial,<Null>,Pedestrian Crossover,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,South Parkdale (85),85,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,0,20
3713,143015764,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8846393.95598068,5414873.88376187,43.672331,-79.468509,2014-09-30 16:08:00,Autumn,2014,9,September,Tuesday,16,16:00 to 16:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Junction Area (90),90,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,1,16
3714,143022510,Fatal,Motorcycle,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8856034.33520287,5423137.03810676,43.725997,-79.55511,2014-10-01 16:20:00,Autumn,2014,10,October,Wednesday,16,16:00 to 16:59,Local,<Null>,No Control,Clear,Daylight,Wet,SMV Other,Etobicoke York,Elms-Old Rexdale (5),5,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Autumn,2,16
3715,143084786,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8843576.79362717,5421644.48532436,43.716307,-79.443202,2014-10-11 10:24:00,Autumn,2014,10,October,Saturday,10,10:00 to 10:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Englemount-Lawrence (32),32,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,5,10
3716,143117140,Fatal,"Pedestrian, Automobile",Not Recorded,-8827981.15560602,5423111.77514312,43.725833,-79.303104,2014-10-16 19:27:00,Autumn,2014,10,October,Thursday,19,19:00 to 19:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,North York,Wexford/Maryvale (119),119,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,3,19
3717,143234908,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8817828.59540669,5431146.26581361,43.777968,-79.211902,2014-11-04 08:07:00,Autumn,2014,11,November,Tuesday,8,08:00 to 08:59,Minor Arterial,<Null>,No Control,Clear,Daylight,Dry,SMV Other,Scarborough,Morningside (135),135,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Autumn,1,8
3718,143250160,Fatal,"Pedestrian, Automobile",Not Recorded,-8823045.8059817,5424683.13989215,43.736033,-79.258769,2014-11-06 12:54:00,Autumn,2014,11,November,Thursday,12,12:00 to 12:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Eglinton East (138),138,Intersection,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,3,12
3719,143335677,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8844665.60956662,5412708.38845879,43.658259,-79.45298299999997,2014-11-20 12:45:00,Autumn,2014,11,November,Thursday,12,12:00 to 12:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,High Park North (88),88,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,3,12
3720,143339762,Fatal,"Pedestrian, Automobile",Not Recorded,-8851394.65014609,5428075.58136316,43.758048,-79.51343100000003,2014-11-21 06:00:00,Autumn,2014,11,November,Friday,6,06:00 to 06:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Pedestrian Collisions,Etobicoke York,Glenfield-Jane Heights (25),25,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,6
3721,143357519,Fatal,Automobile,"Speeding  Related Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8833138.92157294,5418749.55948343,43.697508,-79.349437,2014-11-24 03:50:00,Autumn,2014,11,November,Monday,3,03:00 to 03:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,SMV Other,Toronto and East York,Old East York (58),58,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Autumn,0,3
3722,143362651,Fatal,Automobile,"Red Light Related  Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8818411.2416215,5431419.77897978,43.779742,-79.217136,2014-11-24 18:00:00,Autumn,2014,11,November,Monday,18,18:00 to 18:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Angle,Scarborough,Morningside (135),135,Intersection,2,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,Autumn,0,18
3723,143380193,Fatal,Automobile,Not Recorded,-8840104.85002882,5412295.26001256,43.655574,-79.412013,2014-11-27 14:20:00,Autumn,2014,11,November,Thursday,14,14:00 to 14:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,SMV Other,Toronto and East York,Trinity-Bellwoods (81),81,Mid-Block,3,1,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,Autumn,3,14
3724,143440580,Fatal,Automobile,Not Recorded,-8824524.462777901,5425628.86073796,43.742171,-79.272052,2014-12-07 09:44:00,Autumn,2014,12,December,Sunday,9,09:00 to 09:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Approaching,Scarborough,Ionview (125),125,Intersection,3,1,0,0,2,0,3,0,0,0,0,0,0,2,0,1,0,0,Autumn,6,9
3725,143471771,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8831837.81936455,5430815.100642599,43.77582,-79.337749,2014-12-12 13:20:00,Autumn,2014,12,December,Friday,13,13:00 to 13:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Wet,Turning Movement,North York,Pleasant View (46),46,Intersection,3,1,0,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,Autumn,4,13
3726,143474139,Fatal,"Pedestrian, Automobile",Not Recorded,-8830753.23356575,5418228.6954780985,43.694125,-79.328006,2014-12-12 18:40:00,Autumn,2014,12,December,Friday,18,18:00 to 18:59,Minor Arterial,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Pedestrian Collisions,Toronto and East York,Danforth East York (59),59,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,18
3727,143507481,Fatal,"Pedestrian, Automobile",Not Recorded,-8843962.40434328,5432782.06942016,43.788577,-79.44666600000002,2014-12-18 08:43:00,Autumn,2014,12,December,Thursday,8,08:00 to 08:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Newtonbrook West (36),36,Mid-Block,3,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,Autumn,3,8
3743,3001005166,Fatal,"Cyclist, Automobile","Speeding  Related Collision, Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8846249.57460112,5427123.13704691,43.751868,-79.467212,2013-11-20 09:37:00,Autumn,2013,11,November,Wednesday,9,09:00 to 09:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,North York,York University Heights (27),27,Intersection,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,Autumn,2,9
3748,3001029733,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8821479.76338522,5424896.52721448,43.737418,-79.244701,2013-11-24 10:18:00,Autumn,2013,11,November,Sunday,10,10:00 to 10:59,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Approaching,Scarborough,Eglinton East (138),138,Mid-Block,6,1,0,3,2,0,2,0,4,0,0,0,0,2,0,0,0,0,Autumn,6,10
3773,3013932599,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8812755.76621124,5430359.99920042,43.772868,-79.166332,2013-11-08 07:25:00,Autumn,2013,11,November,Friday,7,07:00 to 07:59,Minor Arterial,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,West Hill (136),136,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,7
3940,4002616805,Fatal,"Cyclist, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8818470.68622958,5434251.59516367,43.798106,-79.21767,2014-08-01 17:22:00,Summer,2014,8,August,Friday,17,17:00 to 17:59,Major Arterial,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Scarborough,Malvern (132),132,Intersection,3,1,0,0,2,0,2,0,0,1,0,0,1,2,0,0,0,0,Summer,4,17
3952,4002712534,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8826461.75587618,5432346.14541286,43.78575,-79.289455,2014-08-16 05:15:00,Summer,2014,8,August,Saturday,5,05:00 to 05:59,Major Arterial,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Agincourt South-Malvern West (128),128,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,5,5
3968,4002804562,Fatal,"Pedestrian, Automobile",Not Recorded,-8847284.06662906,5414601.01448072,43.670558,-79.476505,2014-08-30 04:59:00,Summer,2014,8,August,Saturday,4,04:00 to 04:59,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Junction Area (90),90,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,5,4
3971,4002817424,Fatal,City Vehicle,Not Recorded,-8818713.58535849,5425752.28307354,43.742972,-79.219852,2014-09-01 01:47:00,Summer,2014,9,September,Monday,1,01:00 to 01:59,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Scarborough Village (139),139,Mid-Block,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,Summer,0,1
4006,4003073382,Fatal,"Cyclist, Automobile","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8826593.335514301,5424575.60071494,43.735335,-79.290637,2014-10-09 14:10:00,Autumn,2014,10,October,Thursday,14,14:00 to 14:59,Major Arterial,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Scarborough,Wexford/Maryvale (119),119,Intersection,2,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,Autumn,3,14
4007,4003074555,Fatal,"Pedestrian, Truck",Not Recorded,-8842838.74540321,5409446.02302397,43.637053,-79.436572,2014-10-09 17:45:00,Autumn,2014,10,October,Thursday,17,17:00 to 17:59,Major Arterial,Intersection Related,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Toronto and East York,South Parkdale (85),85,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,3,17
4024,4003192512,Fatal,"Cyclist, Automobile",Not Recorded,-8827868.16632286,5422732.684951998,43.723372,-79.302089,2014-10-28 15:15:00,Autumn,2014,10,October,Tuesday,15,15:00 to 15:59,Major Arterial,Intersection Related,Traffic Signal,Other,Daylight,Dry,Cyclist Collisions,North York,Clairlea-Birchmount (120),120,Intersection,2,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,Autumn,1,15
4031,4003257164,Fatal,"Pedestrian, Automobile",Not Recorded,-8834257.45981643,5435990.22227657,43.809378,-79.35948499999998,2014-11-07 12:47:00,Autumn,2014,11,November,Friday,12,12:00 to 12:59,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Hillcrest Village (48),48,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,12
4033,4003267619,Fatal,"Automobile, City Vehicle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8858208.51617755,5423465.4629283,43.728129,-79.574641,2014-11-09 05:59:00,Autumn,2014,11,November,Sunday,5,05:00 to 05:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Angle,Etobicoke York,Rexdale-Kipling (4),4,Intersection,10,1,2,7,0,0,2,0,8,0,0,0,0,1,0,1,0,0,Autumn,6,5
4066,4003516677,Fatal,"Pedestrian, City Vehicle",Aggressive and Distracted Driving Collision,-8819575.6434952,5437050.6497322,43.816252,-79.22759599999998,2014-12-19 17:40:00,Autumn,2014,12,December,Friday,17,17:00 to 17:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Malvern (132),132,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,4,17
4077,4003563376,Fatal,"Pedestrian, Truck",Not Recorded,-8829359.51354102,5430999.18260718,43.777014,-79.31548599999998,2014-12-28 18:09:00,Winter,2014,12,December,Sunday,18,18:00 to 18:59,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Tam O'Shanter-Sullivan (118),118,Intersection,5,1,0,0,4,0,1,1,3,0,0,0,0,0,0,1,0,1,Winter,6,18
4092,5000058185,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8833533.88312628,5414376.16886357,43.669097,-79.352985,2015-01-11 03:53:00,Winter,2015,1,January,Sunday,3,03:00 to 03:59,Minor Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,SMV Other,Toronto and East York,North Riverdale (68),68,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Winter,6,3
4095,5000144020,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8842813.25323982,5411714.75728827,43.651801,-79.43634300000002,2015-01-25 07:56:00,Winter,2015,1,January,Sunday,7,07:00 to 07:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Dufferin Grove (83),83,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,6,7
4096,5000160956,Fatal,"Pedestrian, Automobile",Not Recorded,-8826668.92144854,5429213.86593223,43.765433,-79.29131600000002,2015-01-28 06:17:00,Winter,2015,1,January,Wednesday,6,06:00 to 06:59,Major Arterial,<Null>,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Dorset Park (126),126,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,2,6
4102,5000212905,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8822898.08501741,5422275.51765941,43.720404,-79.257442,2015-02-05 17:01:00,Winter,2015,2,February,Thursday,17,17:00 to 17:59,Major Arterial,<Null>,No Control,Clear,"Daylight, artificial",Wet,Pedestrian Collisions,Scarborough,Kennedy Park (124),124,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,3,17
4106,5000260881,Fatal,City Vehicle,Not Recorded,-8849966.97767667,5407063.59011698,43.621562,-79.500606,2015-02-13 15:16:00,Winter,2015,2,February,Friday,15,15:00 to 15:59,Minor Arterial,<Null>,No Control,Other,Daylight,Other,Other,Etobicoke York,Mimico (17),17,Intersection,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,Winter,4,15
4108,5000275153,Fatal,"Pedestrian, Automobile","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8827851.13444077,5436414.59458259,43.812129,-79.301936,2015-02-16 06:44:00,Winter,2015,2,February,Monday,6,06:00 to 06:59,Major Arterial,At Intersection,Traffic Signal,Clear,Dawn,Dry,Pedestrian Collisions,Scarborough,Milliken (130),130,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,0,6
4110,5000286208,Fatal,"Pedestrian, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8835516.92853527,5412628.53090543,43.65774,-79.370799,2015-02-18 01:04:00,Winter,2015,2,February,Wednesday,1,01:00 to 01:59,Minor Arterial,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,Moss Park (73),73,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,2,1
4116,5000374256,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8821297.97865675,5436542.78940697,43.81296,-79.24306800000002,2015-03-04 16:39:00,Winter,2015,3,March,Wednesday,16,16:00 to 16:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Rouge (131),131,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Winter,2,16
