INDEX_,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ACCNUM,INVTYPE,INVAGE,INJURY,DISTRICT,NEIGHBOURHOOD,VEHTYPE,VEHICLE_CATEGORY,ALCOHOL
4224108,2007-09-01 14:33:00,Summer,2007,9,September,Saturday,14,14:00 to 14:59,992979,Passenger,35 to 39,Major,Toronto and East York,Bay Street Corridor (76),Other,Other,<Null>
4224109,2007-09-01 14:33:00,Summer,2007,9,September,Saturday,14,14:00 to 14:59,992979,Driver,50 to 54,Minimal,Toronto and East York,Bay Street Corridor (76),"Automobile, Station Wagon",Automobile,<Null>
4211542,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Vehicle Owner,unknown,None,Scarborough,Rouge (131),Other,Other,<Null>
4211543,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Driver,45 to 49,Major,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
4211544,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,45 to 49,None,Scarborough,Rouge (131),Other,Other,<Null>
4211545,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Driver,50 to 54,None,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
4211546,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,0 to 4,Minor,Scarborough,Rouge (131),Other,Other,<Null>
4211547,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,15 to 19,Minor,Scarborough,Rouge (131),Other,Other,<Null>
4211548,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Driver,35 to 39,None,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
4405831,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Vehicle Owner,unknown,<Null>,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4250202,2007-11-23 09:50:00,Autumn,2007,11,November,Friday,09,09:00 to 09:59,1004342,Pedestrian,85 to 89,Major,North York,Flemingdon Park (44),Other,Other,<Null>
4211549,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,40 to 44,Minor,Scarborough,Rouge (131),Other,Other,<Null>
4211550,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Driver,40 to 44,Minimal,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
4211551,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,5 to 9,None,Scarborough,Rouge (131),Other,Other,<Null>
4211552,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,0 to 4,None,Scarborough,Rouge (131),Other,Other,<Null>
4211553,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,5 to 9,None,Scarborough,Rouge (131),Other,Other,<Null>
4211554,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Passenger,30 to 34,Minor,Scarborough,Rouge (131),Other,Other,<Null>
4211555,2007-09-01 16:05:00,Summer,2007,9,September,Saturday,16,16:00 to 16:59,987506,Driver,30 to 34,None,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
4211523,2007-09-01 23:50:00,Summer,2007,9,September,Saturday,23,23:00 to 23:59,987501,Passenger,60 to 64,Major,Scarborough,Agincourt South-Malvern West (128),Other,Other,<Null>
4211524,2007-09-01 23:50:00,Summer,2007,9,September,Saturday,23,23:00 to 23:59,987501,Passenger,65 to 69,Minimal,Scarborough,Agincourt South-Malvern West (128),Other,Other,<Null>
4211525,2007-09-01 23:50:00,Summer,2007,9,September,Saturday,23,23:00 to 23:59,987501,Passenger,55 to 59,Minimal,Scarborough,Agincourt South-Malvern West (128),Other,Other,<Null>
4211526,2007-09-01 23:50:00,Summer,2007,9,September,Saturday,23,23:00 to 23:59,987501,Driver,70 to 74,Minimal,Scarborough,Agincourt South-Malvern West (128),"Automobile, Station Wagon",Automobile,<Null>
4273923,2007-09-02 00:48:00,Summer,2007,9,September,Sunday,00,00:00 to 00:59,987500,Driver,40 to 44,Fatal,North York,Downsview-Roding-CFB (26),"Automobile, Station Wagon",Automobile,<Null>
4273924,2007-09-02 02:45:00,Summer,2007,9,September,Sunday,02,02:00 to 02:59,987504,Truck Driver,unknown,None,Scarborough,Wexford/Maryvale (119),Truck - Open,Other,<Null>
4273925,2007-09-02 02:45:00,Summer,2007,9,September,Sunday,02,02:00 to 02:59,987504,Vehicle Owner,unknown,<Null>,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4273926,2007-09-02 02:45:00,Summer,2007,9,September,Sunday,02,02:00 to 02:59,987504,Cyclist,40 to 44,Fatal,Scarborough,Wexford/Maryvale (119),Bicycle,People,<Null>
4226246,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Passenger,20 to 24,Minor,Scarborough,Woburn (137),Other,Other,Yes
4226247,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Passenger,20 to 24,Minor,Scarborough,Woburn (137),Other,Other,Yes
4226248,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Passenger,20 to 24,Major,Scarborough,Woburn (137),Other,Other,Yes
4226249,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Vehicle Owner,unknown,None,Scarborough,Woburn (137),Other,Other,Yes
4226250,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Driver,25 to 29,Minimal,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,Yes
4226251,2007-09-02 03:24:00,Summer,2007,9,September,Sunday,03,03:00 to 03:59,993905,Other Property Owner,unknown,None,Scarborough,Woburn (137),Other,Other,Yes
4214272,2007-09-02 09:30:00,Summer,2007,9,September,Sunday,09,09:00 to 09:59,988731,Vehicle Owner,unknown,None,Scarborough,L'Amoreaux (117),Other,Other,<Null>
4214273,2007-09-02 09:30:00,Summer,2007,9,September,Sunday,09,09:00 to 09:59,988731,Driver,unknown,None,Scarborough,L'Amoreaux (117),"Automobile, Station Wagon",Automobile,<Null>
4214274,2007-09-02 09:30:00,Summer,2007,9,September,Sunday,09,09:00 to 09:59,988731,Driver,70 to 74,Major,Scarborough,L'Amoreaux (117),"Automobile, Station Wagon",Automobile,<Null>
4223916,2007-09-03 06:30:00,Summer,2007,9,September,Monday,06,06:00 to 06:59,992910,Driver,45 to 49,Major,Scarborough,Steeles (116),"Automobile, Station Wagon",Automobile,<Null>
4223917,2007-09-03 06:30:00,Summer,2007,9,September,Monday,06,06:00 to 06:59,992910,Other Property Owner,unknown,None,Scarborough,Steeles (116),Other,Other,<Null>
4212133,2007-09-03 22:12:00,Summer,2007,9,September,Monday,22,22:00 to 22:59,987827,Driver,25 to 29,None,Toronto and East York,Regent Park (72),Other,Other,<Null>
4187648,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Vehicle Owner,unknown,<Null>,North York,Briar Hill-Belgravia (108),Other,Other,<Null>
4274550,2007-11-06 18:36:00,Autumn,2007,11,November,Tuesday,18,18:00 to 18:59,1003217,Vehicle Owner,unknown,<Null>,Scarborough,Woburn (137),Other,Other,<Null>
4230771,2007-10-10 11:30:00,Autumn,2007,10,October,Wednesday,11,11:00 to 11:59,995772,Driver,35 to 39,None,Toronto and East York,South Riverdale (70),"Automobile, Station Wagon",Automobile,<Null>
4187649,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Driver,20 to 24,Major,North York,Briar Hill-Belgravia (108),"Automobile, Station Wagon",Automobile,<Null>
4274551,2007-11-06 18:36:00,Autumn,2007,11,November,Tuesday,18,18:00 to 18:59,1003217,Driver,60 to 64,None,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,<Null>
4405832,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Passenger,5 to 9,Minor,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4187650,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Passenger,0 to 4,None,North York,Briar Hill-Belgravia (108),Other,Other,<Null>
4230772,2007-10-10 11:30:00,Autumn,2007,10,October,Wednesday,11,11:00 to 11:59,995772,Pedestrian,70 to 74,Major,Toronto and East York,South Riverdale (70),Other,Other,<Null>
4274552,2007-11-06 18:36:00,Autumn,2007,11,November,Tuesday,18,18:00 to 18:59,1003217,Pedestrian,30 to 34,Major,Scarborough,Woburn (137),Other,Other,<Null>
4187651,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Passenger,5 to 9,Minimal,North York,Briar Hill-Belgravia (108),Other,Other,<Null>
4405833,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Passenger,0 to 4,Minor,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4187652,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Vehicle Owner,unknown,<Null>,North York,Briar Hill-Belgravia (108),Other,Other,<Null>
4233428,2007-10-10 14:48:00,Autumn,2007,10,October,Wednesday,14,14:00 to 14:59,996892,Driver,80 to 84,None,Etobicoke York,Mimico (17),"Automobile, Station Wagon",Automobile,<Null>
4405834,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Driver,45 to 49,Major,Scarborough,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
4187653,2007-06-29 21:10:00,Summer,2007,6,June,Friday,21,21:00 to 21:59,977226,Driver,25 to 29,None,North York,Briar Hill-Belgravia (108),"Automobile, Station Wagon",Automobile,<Null>
4293250,2007-11-06 21:15:00,Autumn,2007,11,November,Tuesday,21,21:00 to 21:59,1000894,Driver,55 to 59,None,North York,Hillcrest Village (48),"Automobile, Station Wagon",Automobile,<Null>
4233429,2007-10-10 14:48:00,Autumn,2007,10,October,Wednesday,14,14:00 to 14:59,996892,Pedestrian,40 to 44,Major,Etobicoke York,Mimico (17),Other,Other,<Null>
4405835,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Other,unknown,None,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4187639,2007-06-30 02:12:00,Summer,2007,6,June,Saturday,02,02:00 to 02:59,977223,Vehicle Owner,unknown,<Null>,Etobicoke York,Elms-Old Rexdale (5),Other,Other,<Null>
4187640,2007-06-30 02:12:00,Summer,2007,6,June,Saturday,02,02:00 to 02:59,977223,Driver,15 to 19,Fatal,Etobicoke York,Elms-Old Rexdale (5),"Automobile, Station Wagon",Automobile,<Null>
4198678,2007-06-30 14:47:00,Summer,2007,6,June,Saturday,14,14:00 to 14:59,981935,Driver,45 to 49,None,Toronto and East York,Annex (95),"Automobile, Station Wagon",Automobile,<Null>
4198679,2007-06-30 14:47:00,Summer,2007,6,June,Saturday,14,14:00 to 14:59,981935,Cyclist,50 to 54,Major,Toronto and East York,Annex (95),Bicycle,People,<Null>
4210256,2007-06-30 21:43:00,Summer,2007,6,June,Saturday,21,21:00 to 21:59,986987,Driver,45 to 49,None,Toronto and East York,Greenwood-Coxwell (65),"Automobile, Station Wagon",Automobile,<Null>
4210257,2007-06-30 21:43:00,Summer,2007,6,June,Saturday,21,21:00 to 21:59,986987,Cyclist,35 to 39,Major,Toronto and East York,Greenwood-Coxwell (65),Bicycle,People,<Null>
4190041,2007-07-01 08:05:00,Summer,2007,7,July,Sunday,08,08:00 to 08:59,978249,Driver,30 to 34,Minimal,Scarborough,Dorset Park (126),"Automobile, Station Wagon",Automobile,<Null>
4190042,2007-07-01 08:05:00,Summer,2007,7,July,Sunday,08,08:00 to 08:59,978249,Vehicle Owner,unknown,<Null>,Scarborough,Dorset Park (126),Other,Other,<Null>
4190043,2007-07-01 08:05:00,Summer,2007,7,July,Sunday,08,08:00 to 08:59,978249,Driver,60 to 64,Fatal,Scarborough,Dorset Park (126),"Automobile, Station Wagon",Automobile,<Null>
4201242,2007-07-01 18:15:00,Summer,2007,7,July,Sunday,18,18:00 to 18:59,983041,Driver,35 to 39,None,North York,Yorkdale-Glen Park (31),"Automobile, Station Wagon",Automobile,<Null>
4201243,2007-07-01 18:15:00,Summer,2007,7,July,Sunday,18,18:00 to 18:59,983041,Passenger,40 to 44,Major,North York,Yorkdale-Glen Park (31),Other,Other,<Null>
4201244,2007-07-01 18:15:00,Summer,2007,7,July,Sunday,18,18:00 to 18:59,983041,Vehicle Owner,unknown,None,North York,Yorkdale-Glen Park (31),Other,Other,<Null>
4201245,2007-07-01 18:15:00,Summer,2007,7,July,Sunday,18,18:00 to 18:59,983041,Driver,35 to 39,None,North York,Yorkdale-Glen Park (31),Other,Other,<Null>
4237977,2007-07-02 01:42:00,Summer,2007,7,July,Monday,01,01:00 to 01:59,998916,Motorcycle Driver,35 to 39,Major,North York,Leaside-Bennington (56),Motorcycle,Recreational,<Null>
4237978,2007-07-02 01:42:00,Summer,2007,7,July,Monday,01,01:00 to 01:59,998916,Passenger,50 to 54,Major,North York,Leaside-Bennington (56),Other,Other,<Null>
4237979,2007-07-02 01:42:00,Summer,2007,7,July,Monday,01,01:00 to 01:59,998916,Vehicle Owner,unknown,<Null>,North York,Leaside-Bennington (56),Other,Other,<Null>
4237980,2007-07-02 01:42:00,Summer,2007,7,July,Monday,01,01:00 to 01:59,998916,Driver,45 to 49,None,North York,Leaside-Bennington (56),"Automobile, Station Wagon",Automobile,<Null>
4188527,2007-07-02 11:20:00,Summer,2007,7,July,Monday,11,11:00 to 11:59,977612,Driver,80 to 84,Minimal,Etobicoke York,Weston (113),"Automobile, Station Wagon",Automobile,<Null>
4188528,2007-07-02 11:20:00,Summer,2007,7,July,Monday,11,11:00 to 11:59,977612,Cyclist,80 to 84,Major,Etobicoke York,Weston (113),Bicycle,People,<Null>
4199537,2007-07-02 20:42:00,Summer,2007,7,July,Monday,20,20:00 to 20:59,982327,Driver,35 to 39,Major,Scarborough,Highland Creek (134),"Automobile, Station Wagon",Automobile,<Null>
4199538,2007-07-02 20:42:00,Summer,2007,7,July,Monday,20,20:00 to 20:59,982327,Passenger,15 to 19,Minor,Scarborough,Highland Creek (134),Other,Other,<Null>
4199539,2007-07-02 20:42:00,Summer,2007,7,July,Monday,20,20:00 to 20:59,982327,Vehicle Owner,unknown,<Null>,Scarborough,Highland Creek (134),Other,Other,<Null>
4199540,2007-07-02 20:42:00,Summer,2007,7,July,Monday,20,20:00 to 20:59,982327,Driver,15 to 19,Minor,Scarborough,Highland Creek (134),"Automobile, Station Wagon",Automobile,<Null>
4188586,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Passenger,85 to 89,Major,North York,St.Andrew-Windfields (40),Other,Other,<Null>
4188587,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Vehicle Owner,unknown,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
4188588,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Driver,65 to 69,Minor,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
4188589,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Passenger,45 to 49,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
4188590,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Vehicle Owner,unknown,None,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
4188591,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Driver,55 to 59,None,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
4188592,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Driver,50 to 54,Minor,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
4188593,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Vehicle Owner,unknown,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
4188594,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Driver,45 to 49,None,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
4188595,2007-07-03 11:01:00,Summer,2007,7,July,Tuesday,11,11:00 to 11:59,977635,Other Property Owner,unknown,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
4199729,2007-07-03 17:30:00,Summer,2007,7,July,Tuesday,17,17:00 to 17:59,982399,Vehicle Owner,unknown,None,Etobicoke York,Brookhaven-Amesbury (30),Other,Other,<Null>
4199730,2007-07-03 17:30:00,Summer,2007,7,July,Tuesday,17,17:00 to 17:59,982399,Driver,15 to 19,None,Etobicoke York,Brookhaven-Amesbury (30),"Automobile, Station Wagon",Automobile,<Null>
4199731,2007-07-03 17:30:00,Summer,2007,7,July,Tuesday,17,17:00 to 17:59,982399,Driver,35 to 39,Major,Etobicoke York,Brookhaven-Amesbury (30),"Automobile, Station Wagon",Automobile,<Null>
4200211,2007-07-04 20:20:00,Summer,2007,7,July,Wednesday,20,20:00 to 20:59,982600,Passenger,10 to 14,Minimal,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),Other,Other,<Null>
4200212,2007-07-04 20:20:00,Summer,2007,7,July,Wednesday,20,20:00 to 20:59,982600,Driver,25 to 29,Major,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),"Automobile, Station Wagon",Automobile,<Null>
4250203,2007-11-23 09:50:00,Autumn,2007,11,November,Friday,09,09:00 to 09:59,1004342,Pedestrian,75 to 79,Fatal,North York,Flemingdon Park (44),Other,Other,<Null>
4293076,2007-10-10 15:03:00,Autumn,2007,10,October,Wednesday,15,15:00 to 15:59,995785,Vehicle Owner,unknown,<Null>,Etobicoke York,Willowridge-Martingrove-Richview (7),Other,Other,<Null>
4405836,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Other Property Owner,unknown,<Null>,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4293251,2007-11-06 21:15:00,Autumn,2007,11,November,Tuesday,21,21:00 to 21:59,1000894,Vehicle Owner,unknown,<Null>,North York,Hillcrest Village (48),Other,Other,<Null>
4293077,2007-10-10 15:03:00,Autumn,2007,10,October,Wednesday,15,15:00 to 15:59,995785,Driver,55 to 59,Fatal,Etobicoke York,Willowridge-Martingrove-Richview (7),"Automobile, Station Wagon",Automobile,<Null>
4405837,2007-07-18 16:07:00,Summer,2007,7,July,Wednesday,16,16:00 to 16:59,982207,Other Property Owner,unknown,<Null>,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
4293252,2007-11-06 21:15:00,Autumn,2007,11,November,Tuesday,21,21:00 to 21:59,1000894,Pedestrian,30 to 34,Major,North York,Hillcrest Village (48),Other,Other,<Null>
4274117,2007-10-10 19:46:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,996032,Driver,80 to 84,None,Scarborough,L'Amoreaux (117),"Automobile, Station Wagon",Automobile,<Null>
4274118,2007-10-10 19:46:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,996032,Pedestrian,50 to 54,Fatal,Scarborough,L'Amoreaux (117),Other,Other,<Null>
4241545,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Vehicle Owner,unknown,<Null>,Toronto and East York,Kensington-Chinatown (78),Other,Other,<Null>
4241546,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Driver,25 to 29,None,Toronto and East York,Kensington-Chinatown (78),"Automobile, Station Wagon",Automobile,<Null>
4241547,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Driver,50 to 54,Major,Toronto and East York,Kensington-Chinatown (78),"Automobile, Station Wagon",Automobile,<Null>
4241548,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Passenger,50 to 54,Major,Toronto and East York,Kensington-Chinatown (78),Other,Other,<Null>
4241549,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Other Property Owner,unknown,<Null>,Toronto and East York,Kensington-Chinatown (78),Other,Other,<Null>
4241550,2007-10-10 19:55:00,Autumn,2007,10,October,Wednesday,19,19:00 to 19:59,1000423,Other Property Owner,unknown,<Null>,Toronto and East York,Kensington-Chinatown (78),Other,Other,<Null>
4406107,2007-10-11 19:10:00,Autumn,2007,10,October,Thursday,19,19:00 to 19:59,996081,Driver,65 to 69,None,North York,Newtonbrook West (36),"Automobile, Station Wagon",Automobile,<Null>
4406108,2007-10-11 19:10:00,Autumn,2007,10,October,Thursday,19,19:00 to 19:59,996081,Pedestrian,55 to 59,Major,North York,Newtonbrook West (36),Other,Other,<Null>
4239965,2007-10-13 19:30:00,Autumn,2007,10,October,Saturday,19,19:00 to 19:59,999780,Vehicle Owner,unknown,None,Scarborough,Woburn (137),Other,Other,<Null>
4239966,2007-10-13 19:30:00,Autumn,2007,10,October,Saturday,19,19:00 to 19:59,999780,Driver,55 to 59,None,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,<Null>
4239967,2007-10-13 19:30:00,Autumn,2007,10,October,Saturday,19,19:00 to 19:59,999780,Pedestrian,60 to 64,Major,Scarborough,Woburn (137),Other,Other,<Null>
4232550,2007-10-14 19:00:00,Autumn,2007,10,October,Sunday,19,19:00 to 19:59,996538,Driver,85 to 89,Major,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,<Null>
4232551,2007-10-14 19:00:00,Autumn,2007,10,October,Sunday,19,19:00 to 19:59,996538,Driver,40 to 44,None,North York,Banbury-Don Mills (42),"Automobile, Station Wagon",Automobile,<Null>
